COLL_NOM;COLL_SIRET;DELIB_ID;DELIB_DATE;DELIB_MATIERE_CODE;DELIB_MATIERE_NOM;DELIB_OBJET;BUDGET_ANNEE;BUDGET_NOM;PREF_ID;PREF_DATE;VOTE_EFFECTIF;VOTE_REEL;VOTE_POUR;VOTE_CONTRE;VOTE_ABSTENTION;DELIB_URL
COMMUNE DE RENNES;21350238800019;2022_0288;2022-10-17;8.8;Domaines de competences par themes/Environnement;DCM 2022-0288 - Aménagement et services urbains, environnement – Développement durable – Barème de l'arbre – Approbation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/261855/7dd1387272771b66a20e6f65de1162e63302745e8bf1f32c8e003864ce3e845d.pdf
COMMUNE DE RENNES;21350238800019;2022_0243;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0243 - Interventions sociales santé – Actions sociales accompagnement des publics – Convention - Subvention d'équipement à Archipel Habitat-OPH de Rennes Métropole pour implantation ludothèque et Espace d'Accueil du Jeune Enfant à Maurepas;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/259576/c006e46b28fda906df0f169f2f298cda80ea567f2c293e39577987734be95aa8.pdf
COMMUNE DE RENNES;21350238800019;2022_0242;2022-09-19;1.6;Commande Publique/Actes relatifs a la maitrise d oeuvre;DCM 2022-0242 - Aménagement services urbains, env–Zone d'Aménagement Concerté Maurepas Gros Chêne–Bilan de la Participation du Public par voie électronique–Approbation dossier de réalisation de ZAC et approbation programme des équipements publics;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/259573/ed609496d02e879c1ee1739ea22eda659ede0d7300115d18bdf7e2cf3cd987a0.pdf
COMMUNE DE RENNES;21350238800019;2022_0222;2022-06-27;7.9;Finances locales/Prise de participation (SEM, etc...);DCM 2022-0222 - Aménagement et services urbains, environnement - SEMTCAR - Projet d’évolution statutaire de la SEML en SPL – Approbation du projet de statuts modifiés – Acquisition d’actions - Désignation des représentants au sein de la SPL;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/259569/57836c965e74372e6a3cfc187ebb7c073569afe6744e22b691457dd32f236adb.pdf
COMMUNE DE RENNES;21350238800019;2022_0286;2022-09-19;4.1;Fonction publique/Personnel titulaires et stagiaires de la F.P.T.;DCM 2022-0286 - Administration générale – Personnel – Créations, suppressions et transformations d'emploi au titre de l'année 2022 – Quatrième complément;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244726/2497da8383678e0b6c66f817a13d4d8c8b2e8d33345061d30406b5a100a1e7a8.pdf
COMMUNE DE RENNES;21350238800019;2022_0279;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0279 - Relations internationales – Provision Aide aux pays en développement – Soutien pluriannuel à l'association SOS Méditerranée - Sixième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244693/2a132284c5a65940ebd638ca4749957d242c1c2380f443e450306524abb1f093.pdf
COMMUNE DE RENNES;21350238800019;2022_0278;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0278 - Action économique - Provision pour associations diverses –Confédération Syndicale des Familles - Attribution de subvention 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244692/10b4a0734258c7ade7c1a5639708657172a50c69b4a26b2a38ca1d3f161cbcff.pdf
COMMUNE DE RENNES;21350238800019;2022_0265;2022-09-19;3.2;Domaine et patrimoine/Alienations;DCM 2022-0265 - Aménagement et services urbains, environnement – ZAC Baud Chardonnet – Ilot U - Cession à Territoires Publics;;;;;;;;;;
COMMUNE DE RENNES;21350238800019;2022_0264;2022-09-19;1.4;Commande Publique/Autres types de contrats;DCM 2022-0264 - Aménagement et services urbains, environnement – ZAC Baud Chardonnet – Bilan financier prévisionnel actualisé au 31 décembre 2021 – Approbation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244483/ed8c33457f8e3b30d7c4ee260f068b5e5920cc6691c2ea2706f2d8132efd55ba.pdf
COMMUNE DE RENNES;21350238800019;2022_0262;2022-09-19;3.1;Domaine et patrimoine/Acquisitions;DCM 2022-0262 - Aménagement et services urbains, environnement – Parc Naturel Urbain des Prairies Saint-Martin - Propriété 10 rue Charles Beslay – Acquisition;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244480/92532cd12d46d32620653efe7f81225285ccfbbefc9f925889554ba7c6141ce9.pdf
COMMUNE DE RENNES;21350238800019;2022_0259;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0259 - Famille – Services en faveur des personnes âgées – Aides aux personnes âgées – Provision action en direction des personnes âgées – Deuxième attribution de subvention 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244476/a52b8fe8ac2df31d66f5a16584794b18bb3c785acd48b6df4c1d68b12b6aa0a5.pdf
COMMUNE DE RENNES;21350238800019;2022_0256;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0256 - Interventions sociales et santé – Autres interventions sociales – Provision Egalite femmes hommes – Troisième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244474/8582e2125b9072d698fc52dcb13c731fc34f73eec9165f8c6ee451f3c0b8031e.pdf
COMMUNE DE RENNES;21350238800019;2022_0250;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0250 - Sports et jeunesse – Animation sportive - Provision pour évènementiels sportifs - Comité d'Organisation Internationaux de Tennis de Rennes – Convention financière - Troisième attribution de subvention 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244466/045835c5d0de2eb77428ccc742c08837158984b429ab8272c298ece00fc1fb2e.pdf
COMMUNE DE RENNES;21350238800019;2022_0245;2022-09-19;7.5;Finances locales/Subventions;DCM 2022-0245 - Culture - Action culturelle - Provision pour Éducation Artistique et Culturelle – Troisième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/244450/32329f08e912aeae67a0595b929d6d1fde6b39582e9c7f17e3004f519bf7de7b.pdf
COMMUNE DE RENNES;21350238800019;2022_0152;2022-06-27;7.1;Finances locales/Divers;DCM 2022-0152 - Finances – Affectation du résultat de la section de fonctionnement des comptes administratifs 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/210860/9ddc9a397b85a7ed3609789329ff11e3c87e4b796fe36043d57439fb0b022797.pdf
COMMUNE DE RENNES;21350238800019;2022_150;2022-06-27;7.1;Finances locales/Divers;DCM 2022-0150 - Finances - Comptes de gestion de l'exercice 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/210857/b895732015a973ae6c4c3019f36a1ad66c7686fa0f2b0f8b3a6e7e96852d3cb2.pdf
COMMUNE DE RENNES;21350238800019;2022_0153;2022-06-27;7.1;Finances locales/Divers;DCM 2022-0153 - Finances - APCP - Ouverture et ajustement des autorisations de programme dans le cadre du budget supplémentaire 2021;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/210300/23f105d1e1c72aa5ac99c782f43de93ba3d1846bdcb42feb6a76e171bebf46e6.pdf
COMMUNE DE RENNES;21350238800019;2022_0160;2022-06-27;4.1;Fonction publique/Personnel titulaires et stagiaires de la F.P.T.;DCM 2022-0160 - Administration générale – Personnel – Aménagement du temps de travail – Organisation des astreintes – Direction Police Municipale Domaine Public;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/209018/e299f8fe5cff9f51b893f422ad694db2c815cf8777cf213fe5102849581de4c2.pdf
COMMUNE DE RENNES;21350238800019;2022_0228;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0228 - Relations internationales - Provision Aides pour Projets à Caractère International - Troisième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/208856/09e754fd03c2540328fea36a66296edf9575812f4b0aacf108a65c61b5897789.pdf
COMMUNE DE RENNES;21350238800019;2022_0217;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0217 - Aménagement et services urbains, environnement - Politique de la Ville – Contrat de Ville - Provision pour diverses actions – Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/208778/92e693c8abf2cd1dbfc106d922d357d58dd9f7fc6b74ad3728d4e105c49be09b.pdf
COMMUNE DE RENNES;21350238800019;2022_0216;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0216 - Aménagement et services urbains, environnement - Zone Atelier Armorique - Appel à projet 2022-2023 -Convention avec le Centre National de la Recherche Scientifique - Attribution de subvention;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/208774/82c2061e2b3799d23870259a5a0ad8d177e525cdcf603ed2be6a7895a23a6e44.pdf
COMMUNE DE RENNES;21350238800019;2022_0209;2022-06-27;7.8;Finances locales/Fonds de concours;DCM 2022-0209 - Aménagement et services urbains, environnement – Stationnement payant sur voirie - Fonds de concours au profit de la Ville de Rennes – Approbation des termes de la convention d'attribution;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/206427/e6151e365226e2278123b9f3401261309176d93eebac80f3867f1d1751daca77.pdf
COMMUNE DE RENNES;21350238800019;2022_0207;2022-06-27;7.2;Finances locales/Fiscalite;DCM 2022-0207 - Aménagement et services urbains, environnement - Stationnement payant sur voirie – Évolution des tarifs;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/206412/5c6e2844f8cf68097e7a2fa0458540f2ba8c12515bba119aa26aa4fd3acefb06.pdf
COMMUNE DE RENNES;21350238800019;2022_0204;2022-06-27;3.1;Domaine et patrimoine/Acquisitions;DCM 2022-0204 - Aménagement et services urbains, environnement – Atelier bois – 4 allée Joseph Gemain - Acquisition;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/206390/39582142148c506b83fe44bf145122093cb71cfe97bbde9fe58b3d6dd533646f.pdf
COMMUNE DE RENNES;21350238800019;2022_0197;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0197 - Famille – Etablissements d'accueil de la petite enfance – Etablissements d'accueil municipaux – Crèche collective Simone Veil – Autorisation d'ouverture;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/206365/ce9077cd0906c3f9588142931940cee2db8d67cb73be2d7ac0d429580229779d.pdf
COMMUNE DE RENNES;21350238800019;2022_0195;2022-06-27;7.1;Finances locales/Divers;DCM 2022-0195 - Famille – Actions en faveur des personnes âgées – Observatoire et Pôle d’Animation des Retraités rennais (OPAR) – Convention – Renouvellement;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205304/f6f664636f0a7ed867afb082aac6e20a0ccc9b12591b415b5f0573e74ae8e0a5.pdf
COMMUNE DE RENNES;21350238800019;2022_0193;2022-06-27;8.6;Domaines de competences par themes/Emploi-formation professionnelle;DCM 2022-0193 - Interventions sociales et santé - Insertion – Plan Local pour l’Insertion et l’Emploi – Protocole d’accord 2022-2025 – Signature;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205292/b05802e78c1b41a3c3b1e1db0e43e0270d0e3eafe94e00a4da899f0fdff7ca68.pdf
COMMUNE DE RENNES;21350238800019;2022_0192;2022-06-27;7.1;Finances locales/Divers;DCM 2022-0192 - Interventions sociales et santé – Actions en faveur des personnes en difficultés - Territoire Zéro Chômeur de Longue Durée –  Expérimentation - Conventions d’habilitation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205288/7f64331948dafa845be6e5a39848fd7690196e0b7a213ce1999c1b565e040d08.pdf
COMMUNE DE RENNES;21350238800019;2022_0191;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0191 - Sports et jeunesse - Action socio-éducative – Loisirs alternatifs pour les jeunes adultes – Provision manifestation Rennes de la Nuit (R2LN) – Troisième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205286/0f011f971db446c7b6ad36e3b1628e44bae5bf2916c10725568646ec09e4656d.pdf
COMMUNE DE RENNES;21350238800019;2022_0189;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0189 - Sports et jeunesse - Action socio-éducative - Provision pour soutien aux manifestations et projets associatifs - Première attribution de subvention 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205271/f77f5fabb879169abbcc0e2538a6445707c16f1bcc72cd2a8fbd131ce591180f.pdf
COMMUNE DE RENNES;21350238800019;2022_0187;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0187 - Sports et jeunesse – Action socio-éducative – Autres actions en faveur des jeunes – Provision engagement citoyen – Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205261/2d2c471041376ec6e33f5f80a3e659677398a3d49416171a8ee7f0a9066ef757.pdf
COMMUNE DE RENNES;21350238800019;2022_0184;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0184 - Sports et jeunesse - Action socio-éducative - Provision Fonds d'Aide à la Vie Associative –Troisième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205230/d30c71c4ed0474935b76f0aae59b9f1f24207f744fd70e9e53e7d6ea8c405482.pdf
COMMUNE DE RENNES;21350238800019;2022_0172;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0172 - Sports et jeunesse - Animation sportive - Provision pour manifestations sportives - Deuxième attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205151/15a9c6ec2d4b9b4e4651868be050c6a0dfd40199f0c0b1c88fa6371037722ace.pdf
COMMUNE DE RENNES;21350238800019;2022_0163;2022-06-27;7.5;Finances locales/Subventions;DCM 2022-0163 - Enseignement, formation – Activités éducatives périscolaires - Provision Commission Éducation Enfance Jeunesse Sport Quartiers –  Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/204988/4328bc3341b47b1f58cc30a86e3824cb49c523255fccd6d3b9732cf6ec6fdc40.pdf
COMMUNE DE RENNES;21350238800019;2022_0158;2022-06-27;1.6;Commande Publique/Actes relatifs a la maitrise d oeuvre;DCM 2022-0158 - Sports et jeunesse - Moulin du Comte - Création terrain football synthétique - Programme;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/204950/175b40fbcabb8861b5b51d428fc73f39b9d1a8b71c4b4616ab9b7cddbea4d9d5.pdf
COMMUNE DE RENNES;21350238800019;2022_0198;2022-06-27;1.5;Commande Publique/Transactions /protocole d accord transactionnel;DCM 2022-0198 - Aménagement et services urbains, environnement – Bâtiment Pasteur - Réhabilitation – Marché de travaux - Lot 10 - Protocole transactionnel avec Prismalu – Acceptation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/204291/87352f47ab963f0f269335b03b8e47ab4716a56d59c0591882ee3457eb68465d.pdf
COMMUNE DE RENNES;21350238800019;2022_0199;2022-06-27;1.1;Commande Publique/Marches publics;DCM 2022-0199 - Aménagement et services urbains, environnement – Bâtiment Pasteur - Mandat de maîtrise d'ouvrage avec Territoires Publics – Bilan de l'opération – Approbation;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/204267/702bb7d8be454b27745b65893c5a777dc7bf8979a91e33dcc042b6144f0b24d3.pdf
COMMUNE DE RENNES;21350238800019;2022_0029;2022-03-14;7.3;Finances locales/Emprunts;DCM 2022-0029 - Finances - Divers équipements - Programme d'emprunts 2022, placements et gestion de la trésorerie auprès des organismes et établissements financiers – Gestion active de la dette;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176689/6bd596299a40f4294b4612383dee08e8ae951e5feb682a0c908b9f0fa7ae02b5.pdf
COMMUNE DE RENNES;21350238800019;2022_0027;2022-03-14;7.2;Finances locales/Fiscalite;DCM 2022-0027 - Finances - Fiscalité locale - Fixation des taux d'imposition des taxes pour 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176679/8723e1125b68b21705c28613c0e8f3e983135d9e983a6034956b03ea3031262c.pdf
COMMUNE DE RENNES;21350238800019;2022_0025;2022-03-14;7.1;Finances locales/Divers;DCM 2022-0025 - Finances – APCP – Modification des Autorisations de Programme en cours – Ouverture des Autorisations de Programme au titre de 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176676/9e05338f8ad5667c3fb584a62e6d6960d3dde076c73786abdc51ac69fcdf3ef0.pdf
COMMUNE DE RENNES;21350238800019;2022_0072;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0072 - Relations internationales - Provision Aides pour Projets à caractère international - Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176549/7bab67370e06d88126ed221815811594b726a39edb7cf597d437666a1c8810b0.pdf
COMMUNE DE RENNES;21350238800019;2022_0066;2022-03-14;2.2;Urbanisme/Actes relatifs au droit d occupation ou d utilisation des sols;DCM 2022-0066 - Aménagement et services urbains, environnement – ZAC Maurepas Gros Chêne – Demande de transfert du bénéfice de la Déclaration d'Utilité Publique à la SPLA Territoires Publics;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176547/2f82426a3ac9a926be4a6b85b8a5dc8d4a0dd8d547c6f799a659b69b06c80c23.pdf
COMMUNE DE RENNES;21350238800019;2022_0067;2022-03-14;3.2;Domaine et patrimoine/Alienations;DCM 2022-0067 - Aménagement et services urbains, environnement – ZAC Maurepas Gros Chêne – Avenue Patton - Déclassement et cession à Territoires Publics;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176523/4bc1cf1fb34ae5f422594494c51a440955a52d4b95d55461e29a941f20c0ae16.pdf
COMMUNE DE RENNES;21350238800019;2022_0054;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0054 - Sports et jeunesse - Action socio-éducative – Loisirs alternatifs pour les jeunes adultes – Provision manifestation Rennes de la Nuit (ND4J) – Première attribution de subventions 2022;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176464/29446d24544e4e2a862281df450721301d19849ad308430a8d9c941488e87f21.pdf
COMMUNE DE RENNES;21350238800019;2022_0059;2022-03-14;7.5;Finances locales/Subventions;DCM 2022-0059 - Interventions sociales et santé - Tranquillité publique, prévention de la délinquance - CLSPD – Service Pénitentiaire d'Insertion et de Prévention d'Ill- et-Vilaine - Convention de partenariat – Renouvellement;;;;;;;;;;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/176449/f9fdcf5d70dd7cea8cb7fd62012739e33dbaedfa151ab8ff1ffd1c00dd3dc371.pdf
